Charge Code,Charge Description,Department Code,Department,Effective,Rev Code,Price,CPT/HCPCS
2864766,DEPO-TESTOSTERONE(TESTOSTERONE)MDV:200MG,Drugs Sold to Patients,4710,3/28/2018 0:00,0636,0,J1071
2864768,ZINC SULF INJ:1MG/ML,Drugs Sold to Patients,4710,3/23/2012 0:00,0250,0,
2864772,CAPOTEN(CAPTOPRIL) TAB:12.5MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2864774,MAGNESIUM TABLET,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2864785,TAGAMET(CIMETADINE) TAB:400MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2864790,NAPHCON(NAPHAZOLINE) OPHTH SOL 0.1% 15ML,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2864791,PAPAVERINE SDV:30MG INJ,Drugs Sold to Patients,4710,11/9/2017 0:00,0637,0,J2440GY
2864792,NAPHCON-A(NAPHAZOLINE/PHEN) OS DROP:15ML,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2864793,DACRIOSE(SOD.CHL/POT/SOD) OPHT SOLN 120M,Drugs Sold to Patients,4710,1/23/2020 0:00,0250,0,
2864794,VANCOMYCIN ORAL LIQ 1GM,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2864795,VEPESID(ETOPOSIDE) MDV:100MG INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J9181
2864797,GOLYTELY (POLYETHYLENE) ORAL SOLN:4000ML,Drugs Sold to Patients,4710,10/27/2015 0:00,0250,0,
2864801,IMODIUM(LOPRAMIDE) LIQ:1MG/5ML PO,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2864803,TIMENTIN(TICARCILLIN) PWVL:3.1GM,Drugs Sold to Patients,4710,11/7/2017 0:00,0250,0,
2864809,AUGMENTIN(AMOXICIL/POT CLAV) TAB:250MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2864810,AUGMENTIN(AMOXICIL/POT CLAV) TAB:500MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2864812,TOFRANIL(IMIPRAMINE) TAB:10MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2864813,PHENOBARBITAL(PB) SDV:130MG/ML INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J2560
2864816,NEOSYNEPHRINE(PHENYLEPHRIN)10% OPTH DROP,Drugs Sold to Patients,4710,1/23/2020 0:00,0250,0,
2864817,CYCLOGYL(CYCLOPENTOLATE) OPTH DROPS 2ML,Drugs Sold to Patients,4710,8/24/2018 0:00,0250,0,
2864822,XYLOCAINE(LIDOCAINE) 4% AMP:5ML,Drugs Sold to Patients,4710,10/27/2015 0:00,0250,0,
2864826,NORPACE(DISOPYRAMIDE) CAP:150MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2864833,AZULFIDINE(SULFASALAZINE) TAB:500MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2864916,TRANDATE(LABETALOL) TAB:200MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2864918,NORPACE(DISOPYRAMIDE)CAPS:100MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2864922,ATROPINE 1% OPTH SOLN:5ML,Drugs Sold to Patients,4710,12/10/2015 0:00,0250,0,
2864926,GLUCOTROL(gliPIZIDE) TAB:10MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2864928,GLUCOTROL(gliPIZIDE) TAB:5MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2864932,XYLOCAINE(LIDOCAINE) 4% TOP SOLN,Drugs Sold to Patients,4710,10/27/2015 0:00,0250,0,
2864938,QUESTRAN(CHOLESTYRAMINE) PKT:4GM ORAL,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2864944,LOTRISONE(CLOTRIMA/BETAMETH DIP) CR 15G,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2864946,PHOSPOLINE IODIDE 0.125% OPTH,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2864948,ACTHIB VAC 10MCG/0.5ML P/F L/F IM,Drugs Sold to Patients,4710,10/19/2018 0:00,0636,0,90648
2864950,TRENTAL(PENTOXIFYLLINE) TAB:400MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2864958,BACTERIOSTAT(WATER) MDV:30ML,Drugs Sold to Patients,4710,3/23/2012 0:00,0250,0,
2864980,NITROGLYCERIN(NTG) PTCH: 0.1MG/HR,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865002,MIACALCIN(CALCITONIN) SPRY:3.7ML,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865004,VASOTEC(ENALAPRIL) TAB:5MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865005,VASOTEC(ENALAPRILAT) SDV:2.5MG/2ML INJ,Drugs Sold to Patients,4710,10/27/2015 0:00,0250,0,
2865006,NORVASC(AMLODIPINE) TAB:5MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865010,TOBRADEX(TOBR& DEXA) OPHTH SUSP 2.5ML,Drugs Sold to Patients,4710,12/10/2015 0:00,0250,0,
2865012,FOSAMAX(ALENDRONATE)TAB:10MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865013,PROCARDIA XL(NIFEDIPINE SR) TAB:90MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865015,AGGRASTAT(TIROFIBAN) SDV:12.5MG/25ML,Drugs Sold to Patients,4710,3/23/2012 0:00,0636,0,J3246
2865018,PYRAZINAMIDE TAB:500MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865020,JEVITY PLUS(ENTERAL FEEDING)1000ML,Drugs Sold to Patients,4710,1/23/2020 0:00,0250,0,
2865023,BETOPTIC(BETAXOLOL) 0.5% OPTH SOLN,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865028,ATROPINE SDV:1MG/ML INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J0461
2865033,ABELCET(AMPHO B LIP COM) SDV:100MG/20ML,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J0287
2865037,TEMOVATE(CLOBETASOL) 0.05% CRM:30G,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865049,VASOTEC(ENALAPRIL) TAB:10MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865052,SYNTHROID(LEVOTHYROXINE) TAB:0.125MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865053,MORPHINE SULF SOLN:10MG/5ML,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865058,AZMACORT(TRIAMCINOLONE) AERO:20G,Drugs Sold to Patients,4710,11/6/2017 0:00,0637,0,
2865061,TRANDATE(LABETALOL) TAB:100MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865062,ORUDIS(KETOPROFEN) CAP:75MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865067,SYNTHROID(LEVOTHYROXINE) TAB:0.075 MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865072,PROVENTIL(ALBUTEROL) SYRP:2MG/5ML,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865075,GENTIAN VIOLET SOL,Drugs Sold to Patients,4710,1/23/2020 0:00,0250,0,
2865076,DAKIN'S(SOD HYPOCHLORITE)SOLN 1/2S 480ML,Drugs Sold to Patients,4710,12/10/2015 0:00,0250,66.73,
2865077,PULMOZYME(DORNASE) AMP:1MG/ML,Drugs Sold to Patients,4710,11/7/2017 0:00,0250,0,
2865080,laMICtal(LAMOTRIGINE) TAB:25MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865081,CORDARONE(AMIODARONE) TAB:200MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865082,KAYEXALATE(POLYSTYRENE) ENEMA:30G/120ML,Drugs Sold to Patients,4710,10/27/2015 0:00,0250,0,
2865084,CHLOROMYCETIN OTIC DROPS,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865086,BUSPAR(BUSPIRONE) TAB:5MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865088,INSULIN HUMAN 70/30 INJ:100UNIT/ML,Drugs Sold to Patients,4710,6/23/2014 0:00,0637,0,J1815GY
2865089,WYTENSIN(GUANABENZ) TAB:8MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865090,DDAVP(DESMOPRESSIN) AMP:4MCG/ML INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J2597
2865093,CYTOSAR-U(CYTARABINE) SDV:100MG,Drugs Sold to Patients,4710,12/10/2015 0:00,0636,0,J9100
2865096,BLOOD SUGAR MONITORING,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865101,MEXITIL(MEXILETINE) CAP:200MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865102,MEXITIL(MEXILETINE) CAP:150MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865103,ROCEPHIN(CEFTRIAXONE) SDV:1G INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J0696
2865104,OCUFEN (FLURBIPROFEN) 0.03% OPHT DROPS,Drugs Sold to Patients,4710,12/10/2015 0:00,0250,0,
2865107,muCOMYST(ACETYLCYSTEIN) 20% SDV:30ML INH,Drugs Sold to Patients,4710,10/27/2015 0:00,0250,0,
2865108,GLUCOPHAGE(METFORMIN) TAB:500MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865109,METROGEL-VAG 0.75% GEL:70 GM,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865111,CERUBIDINE(DAUNORUBICIN) POWD:20MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0636,0,J9150
2865114,LITHIUM CARBONATE TABS:300MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865115,ZOVIRAX(ACYCLOVIR) CAP:200MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865116,MYCELEX(CLOTRIMAZOLE) TRCH:10MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865118,NEBUPENT(PENTAMIDINE)INH:300MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0250,0,
2865119,TENEX(GUANFACINE HCL) TAB:1MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865120,ISOPTO CARBACHOL OS 15ML,Drugs Sold to Patients,4710,3/12/2020 0:00,0250,0,
2865121,PILOCAR(PILOCARPINE) 3% OS DROP:15ML,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865122,NIZORAL(KETOCONAZOLE)2% CRM:15GM,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865125,LIDEX(FLUOCINONIDE) 0.05% GEL:60GM,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865131,NAPHCON(NAPHAZOLINE) 0.012% OS 15ML,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865136,NITROLINGUAL(NTG) SPRAY 12G,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865137,NORPRAMIN(DESIPRAMINE) TAB:10MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865143,MATULANE(PROCARBAZINE) CAP:50MG,Drugs Sold to Patients,4710,8/24/2017 0:00,0637,0,
2865144,SALIVANT 120ML ORAL,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865148,TAPAZOLE(METHIMAZOLE) TAB:5MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865156,SANDOSTATIN(OCTREOTIDE) AMP:500MCG/MLINJ,Drugs Sold to Patients,4710,5/10/2012 0:00,0637,0,J2354GY
2865159,celeBREX(CELECOXIB) CAP:200 MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865165,BENZAC(BENZOYL PEROXIDE) GEL:5%,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865167,EUCERIN CRM:120GM,Drugs Sold to Patients,4710,10/7/2020 0:00,0999,0,
2865171,CORDARONE(AMIODARONE)AMP:150MG/3ML INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J0282
2865172,BENZAC(BENZOYL PEROXIDE)GEL:10%,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865174,VIT B12(CYANOCOBALAMIN)SDV:1000MCG/MLINJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J3420
2865178,COMPAZINE(PROCHLORPERAZINE) TAB:5MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865180,DECADRON(DEXAMETHASONE) TAB:0.5MG,Drugs Sold to Patients,4710,10/27/2015 0:00,0636,0,J8540
2865183,DESENEX(TERBINAFINE)1% CR:12G,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865184,DILANTIN(PHENYTOIN) SUSP 100MG/4ML PO,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865185,HYDROCORTISONE OINT 1% 30G,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865188,KAYEXALATE(POLYSTYRENE) SUSP:15G/60ML PO,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865189,MINOXIDIL TAB:2.5MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865190,METHOTREXATE(MTX) TAB:2.5MG,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J8610
2865191,MIDRIN(ISOMETHEPT/DICHLORAL/APAP)CAP,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865193,BLEPHAMIDE(SULFACETAMIDE)0.2% OPTH SOLN,Drugs Sold to Patients,4710,1/23/2020 0:00,0250,0,
2865195,QUININE CAP:325MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865199,SYNTHROID(LEVOTHYROXINE) SDV:200MCG,Drugs Sold to Patients,4710,5/5/2012 0:00,0250,0,
2865201,GEMZAR(GEMCITABINE) SDV:200MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0636,0,J9201
2865205,EVISTA(RALOXIFENE)TABS:60MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865206,DIPROLENE(BETAMET DIPRO) 0.05% CRM:15GM,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865207,CLARITIN(LORATADINE) TAB:10MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865211,CORTISPORIN(NEOM/POLY/HC) OTIC SOLN:10ML,Drugs Sold to Patients,4710,1/23/2020 0:00,0250,0,
2865212,ZITHROMAX(AZIthromycin) SDV:500MG INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J0456
2865215,TYLENOL W/COD(APAP W/COD) PO:30MG/12.5ML,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865218,NAFCIL(NAFCILLIN) SDV:2GM,Drugs Sold to Patients,4710,10/27/2015 0:00,0250,0,
2865220,TAXOL(PACLITAXEL) MDV:30MG/5ML INJ,Drugs Sold to Patients,4710,10/27/2015 0:00,0636,0,J9267
2865222,DAKIN'S(SOD HYPOCHLORIT)SOLN FS 480MLTOP,Drugs Sold to Patients,4710,10/27/2015 0:00,0250,0,
2865223,FORTAZ(CEFTAZIDIME) SDV:1G,Drugs Sold to Patients,4710,12/10/2015 0:00,0636,0,J0713
2865224,INTAL(CROMOLYN) AERO:800MCG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865225,ANCEF(CEFAZOLIN) SDV:1GM,Drugs Sold to Patients,4710,11/9/2017 0:00,0636,0,J0690
2865227,XYLOCAINE(LIDOCAINE) 2% JELLY:5ML,Drugs Sold to Patients,4710,10/27/2015 0:00,0250,0,
2865230,SET NITROGLYCERINE,Drugs Sold to Patients,4710,3/23/2012 0:00,0272,94.45,
2865232,DIGIFAB 40MG VIAL,Drugs Sold to Patients,4710,1/1/1960 0:00,0636,0,J1162
2865234,ANCEF(CEFAZOLIN) SDV:1GM,Drugs Sold to Patients,4710,11/9/2017 0:00,0636,0,J0690
2865243,BLISTEX LIP BALM 4.5G,Drugs Sold to Patients,4710,8/1/2011 0:00,0250,0,
2865256,hePARIN SDV:1000U/ML INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J1644
2865257,EVAC BOTTLE 1000ML,Drugs Sold to Patients,4710,3/23/2012 0:00,0272,277.94,
2865268,FLAGYL (METRONIDAZOLE) PGBK:500MG INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J3490
2865269,TAGAMET(CIMETADINE) TAB:300MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0250,0,
2865278,XYLOCAINE(LIDOCAINE) 2GM SDV:50ML,Drugs Sold to Patients,4710,11/7/2017 0:00,0250,0,
2865279,ZONEGRAN(ZONISAMIDE) CAP:100MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0250,0,
2865280,ZONISAMIDE 50mg,Drugs Sold to Patients,4710,1/1/1960 0:00,0250,0,
2865281,PAMELOR(NORTRIPTLINE) CAP:10MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865285,ACETIC ACID 0.25% IRR 1000ML,Drugs Sold to Patients,4710,5/5/2012 0:00,0272,140.59,
2865288,MOTRIN(IBUPROFEN) ORAL SUSP:100MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865289,neutra-PHOS K (POTASS.PHOS) PKT: PO,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865291,EVAC BOTTLE 500ML,Drugs Sold to Patients,4710,3/23/2012 0:00,0272,277.94,
2865294,FLUORESCITE(FLUORESCEIN) 10% AMP:5ML,Drugs Sold to Patients,4710,8/24/2017 0:00,0250,0,
2865298,AMVISC(SODIUM HYALUR) SYRN:12MG/ML,Drugs Sold to Patients,4710,11/7/2017 0:00,0250,0,
2865301,XYLOCAINE(LIDOCAINE) 1% INJ:5ML,Drugs Sold to Patients,4710,10/27/2015 0:00,0250,0,
2865302,DECADRON(DEXAMETHASONE)SDV:10MG/ML INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J1100
2865305,PONTOCAINE(TETRACAINE) SOLN:,Drugs Sold to Patients,4710,1/23/2020 0:00,0250,0,
2865306,ANTIVENIN BLACK WIDOW\VL,Drugs Sold to Patients,4710,8/24/2017 0:00,0250,0,
2865307,ANTIVENIN CROTALIDAE\VL,Drugs Sold to Patients,4710,1/22/2020 0:00,0636,0,J3490
2865309,XYLOCAINE(LIDOCAINE) CPJ:50MG/5ML,Drugs Sold to Patients,4710,5/10/2012 0:00,0636,0,J2001
2865310,EPIPEN(EPINEPHRINE) SYRN:0.3MG,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J0171
2865313,ATROPINE SDV:0.4MG/ML INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J0461
2865314,ROBINUL(GLYCOPYRROLATE) SDV:0.4MG/2ML,Drugs Sold to Patients,4710,12/10/2015 0:00,0636,0,J3490
2865316,NICARDIPINE  25mg/10ml,Drugs Sold to Patients,4710,1/1/1960 0:00,0250,0,
2865319,REMDESIVIR 100MG VIAL INJ,Drugs Sold to Patients,4710,8/7/2020 0:00,0636,0,
2865320,ADRENALIN(EPINEPHERINE) MDV:1MG/ML 30ML,Drugs Sold to Patients,4710,11/9/2017 0:00,0636,0,J0171
2865322,BLEPHAMIDE(SULFACETAMIDE) 0.2% OPTH OINT,Drugs Sold to Patients,4710,1/23/2020 0:00,0250,0,
2865325,DAPSONE TAB:25MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865326,SULFADIAZINE TAB:500MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865328,PROVENTIL(ALBUTEROL) REPETAB:4MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865329,HYDROCORTISONE 2.5% CRM:30GM,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865330,LOZOL(INDAPAMIDE) TAB:2.5MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865335,CIPRO(CIPROFLOXACIN) TAB:250MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865336,CIPRO(CIPROFLOXACIN) TAB:500MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865337,CALAN SR(VERAPAMIL SR) TAB:240MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865340,CALAN SR(VERAPAMIL SR) TAB:180MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865342,IFEX(IFOSFAMIDE)KIT:1-1G INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J9208
2865344,JEVITY PLUS(ENTERAL FEEDING) 1000ML,Drugs Sold to Patients,4710,3/23/2012 0:00,0250,0,
2865346,BETOPTIC S(BETAXOLOL) 0.25% OPTH SOLN,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865348,VANCOMYCIN 500MG INJ,Drugs Sold to Patients,4710,10/27/2015 0:00,0636,0,J3370
2865351,VANCOMYCIN 1.5GM INJ,Drugs Sold to Patients,4710,1/22/2020 0:00,0636,0,J3370
2865353,VANCOMYCIN 1.25GM INJ,Drugs Sold to Patients,4710,1/22/2020 0:00,0636,0,J3370
2865356,DEPAKENE(VALPROIC ACID) SYRP:250MG/5ML,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865358,VALPROIC ACID 250MG/5ML 480ML PO,Drugs Sold to Patients,4710,6/1/2019 0:00,0250,0,
2865361,BUMEX(BUMETANIDE)SDV:1MG/4ML INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J3490
2865362,MS CONTIN(MORPHINE) TAB:30MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865363,ESERINE(PHYSOSTIGMINE) OPHTH OINT:3.5GM,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865364,HYTRIN(TERAZOSIN) CAP:2MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865365,HYTRIN (TERAZOSIN) CAP 5MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865368,CLEOCIN(CLINDAMYCIN) 1% SOLN:30ML,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865369,KENALOG(TRIAMCINOLONE) LOT 0.1% 60ML,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865374,AZACTAM(AZTREONAM) SDV:1G INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J3490
2865376,PILOCAR(PILOCARPINE) 2% OS DROP:15ML,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865378,ISORDIL SR(ISOSORBIDE DINITRA) TAB:40MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865380,ENSURE PLUS 1000ML,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865384,ENSURE PLUS HN 1000ML,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865387,TORADOL(KETOROLAC) TAB:10MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865389,TORADOL(KETOROLAC) SDV:30MG/ML INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J1885
2865392,TORADOL(KETOROLAC) SDV:60MG/2ML INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J1885
2865394,PULMOCARE(ENTERAL FEEDING)1000ML,Drugs Sold to Patients,4710,1/23/2020 0:00,0250,0,
2865397,NEUPOGEN(FILGRASTIM) SDV:300MCG INJ,Drugs Sold to Patients,4710,10/27/2015 0:00,0636,0,J1442
2865399,NEUPOGEN(FILGRASTIM) SDV:480MCG INJ,Drugs Sold to Patients,4710,10/27/2015 0:00,0636,0,J1442
2865401,AMPICILLIN INJ VIAL:250MG,Drugs Sold to Patients,4710,11/9/2017 0:00,0636,0,J0290
2865402,primaXIN(IMIPENEM) SDV:250MG,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J0743
2865406,ANCEF(CEFAZOLIN) SDV:1GM INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J0690
2865408,GRANIX 300MCG/0.5ML  INJ,Drugs Sold to Patients,4710,1/22/2020 0:00,0636,0,J1447
2865410,GRANIX 480MCG/0.8ML INJ,Drugs Sold to Patients,4710,1/22/2020 0:00,0636,0,J1447
2865430,VANCOMYCIN(VANCOCIN) : 1G SDV,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J3370
2865431,PRIMAXIN(IMIPENEM-CILASTATIN) 500mg INJ,Drugs Sold to Patients,4710,12/10/2015 0:00,0636,0,J0743
2865432,SANDIMMUNE(CYCLOSPORINE) AMP:50MG,Drugs Sold to Patients,4710,8/25/2017 0:00,0636,0,J7516
2865778,CALCIUM CITRATE TAB:950MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865789,ZOSTRIX-HP(CAPSAICIN)0.075% CR:60G,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865790,NARCAN(NALOXONE) SYRN:2MG/2ML,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J2310
2865791,ZOSTRIX(CAPSAICIN)0.025% CR:60G,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865792,ATROVENT HFA(IPRATROPIUM) MDI:17 MCG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865793,GELFILM(GELATIN) FILM:OPTH,Drugs Sold to Patients,4710,1/23/2020 0:00,0250,0,
2865794,GELFOAM(GELATIN) SPNG:SZ 100,Drugs Sold to Patients,4710,5/5/2012 0:00,0272,239.95,
2865795,MORPHINE SULF(DURAMORPH):10MG/10ML INJ,Drugs Sold to Patients,4710,10/27/2015 0:00,0636,0,J2274
2865796,ORAP(PIMOZIDE)TAB:2MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865797,IMMUNE GLOBULIN(IVIG) SDV:5G,Drugs Sold to Patients,4710,2/11/2020 0:00,0636,0,
2865798,MORPHINE SULF PF 5MG/10ML INJ,Drugs Sold to Patients,4710,3/20/2019 0:00,0636,0,J2274
2865799,SOD BICARB VIAL 50 MEQ INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0250,0,
2865800,LACRI-LUBE .7G UD,Drugs Sold to Patients,4710,1/23/2020 0:00,0250,0,
2865801,POLYCITRA(CITRIC) SYRP:15ML,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865804,CALCIJEX(CALCITROL) AMP:1MCG/ML INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J0636
2865805,PROTOPAN (PRALIDOXIME) SDV:1GM,Drugs Sold to Patients,4710,3/1/2012 0:00,0636,0,J2730
2865807,DIGIBIND(DIGOXIN IMMUNE) SDV:38MG INJ,Drugs Sold to Patients,4710,5/5/2012 0:00,0636,0,J1162
2865808,PROZAC(FLUOXETINE) CAP:20MG,Drugs Sold to Patients,4710,11/7/2017 0:00,0637,0,
2865809,MEVACOR TAB 20MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
2865810,BICNU(CARMUSTINE) SDV:100MG,Drugs Sold to Patients,4710,3/23/2012 0:00,0636,0,J9050
2865811,AUGMENTIN(AMOX/POT CLAV) SUS:250MG/5ML,Drugs Sold to Patients,4710,3/23/2012 0:00,0637,0,
