chg_cod_ext_id,chg_desc,ref_eff_ts,row_sta_cd,table_int_id,ref_int_id,org_int_id,lst_mod_id,lst_mod_ts,compute_0010,org_nm,gl_account_id,gl_sub_acct,chg_type_int_id,cod_dtl_ds,active_dt,cod_dtl_ext_id,chg_amt_1,cpt_mod_id,cpt4_ext_id,gl_stat
407005753,US TEE SURGERY,06/11/2014 09:05:48:36,A,600,96956,6022,silcimv0,06/11/2014 09:05:48:36,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,480,2167,,93312,
407006020,MR BRAIN WO CONTRAST,04/15/2013 06:45:36:587,A,600,96934,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,611,3098,,70551,
407006025,MR BRAIN WITH CONTRAST,04/15/2013 06:45:36:587,A,600,92332,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,10/2/2018 0:00,611,3350,,70552,
407006030,MR BRAIN WO/WITH CONTRAST,04/15/2013 06:45:36:587,A,600,96925,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,611,4612,,70553,
407006034,MRI BRAINWO/W MRA HEAD/NECK W,10/27/2015 15:38:46:687,A,600,76496,6022,powerkh0,10/27/2015 15:38:46:687,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14795,Exploded Charges,1/1/1960 0:00,EXP,0,,,
407006045,MR SPINE CERVICAL WO CONTRAST,04/15/2013 06:45:36:587,A,600,96502,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,612,3347,,72141,
407006050,MR SPINE CERVICAL WITH CONTRAST,04/15/2013 06:45:36:587,A,600,96941,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,612,3929,,72142,
407006055,MR SPINE CERVICAL WO & W CONTRST,04/15/2013 06:45:36:587,A,600,96501,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,612,4790,,72156,
407006072,MR EXTREMITY LOWER W/WO CON RT,04/15/2013 06:45:36:587,A,600,96437,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,3345,,73720RT,
407006075,MR SPINE LUMBAR WO CONTRAST,04/15/2013 06:45:36:587,A,600,96827,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,612,3391,,72148,
407006080,MR SPINE LUMBAR WITH CONTRAST,04/15/2013 06:45:36:587,A,600,96927,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,612,3518,,72149,
407006085,MR SPINE LUMBAR WO & W CONTRAST,04/15/2013 06:45:36:587,A,600,96930,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,612,4561,,72158,
407006095,MR SPINE THORACIC WO CONTRAST,04/15/2013 06:45:36:587,A,600,96503,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,612,3520,,72146,
407006100,MR SPINE THORACIC WITH CONTRAST,04/15/2013 06:45:36:587,A,600,96943,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,612,3465,,72147,
407006105,MR SPINE THORACIC WO & W CONTRST,04/15/2013 06:45:36:587,A,600,96931,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,612,4561,,72157,
407006115,MR EXTREMITY UPPER WO/W CON LEFT,04/15/2013 06:45:36:587,A,600,96495,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,3345,,73220LT,
407006117,MR EXTREMITY UPPER WO/W CON RT,04/15/2013 06:45:36:587,A,600,96836,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,3345,,73220RT,
407006120,"MR ABDOMEN,W/O CONTRAST",04/15/2013 06:45:36:587,A,600,96924,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,2881,,74181,
407006140,"MR ANGIO HEAD,W/CON",04/15/2013 06:45:36:587,A,600,96929,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,615,3349,,70545,
407006145,"MR ANGIO HEAD,W/O CON",04/15/2013 06:45:36:587,A,600,96948,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,615,3003,,70544,
407006150,"MR ANGIO NECK,W/CON",04/15/2013 06:45:36:587,A,600,96807,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,4000,,70548,
407006155,"MR ANGIO NECK,W/O CON",04/15/2013 06:45:36:587,A,600,96945,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,615,2740,,70547,
407006225,MR JOINT UPPER EXTR WO CON LEFT,12/03/2020 18:20:36:7,A,600,96494,6022,powerkv0,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,2476,,73221LT,
407006227,MR JOINT UPPER EXTR WO CON RIGHT,12/03/2020 18:20:36:733,A,600,96837,6022,powerkv0,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,2476,,73221RT,
407006295,MR EXTREMITY LOWER WO CONT LEFT,04/15/2013 06:45:36:587,A,600,96441,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,2476,,73718LT,
407006297,MR EXTREMITY LOWER WO CONT RIGHT,04/15/2013 06:45:36:587,A,600,96439,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,2476,,73718RT,
407006310,"MR PELVIS,W/O CON",04/15/2013 06:45:36:587,A,600,96950,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,2688,,72195,
407006315,"MR PELVIS,WO/W CON",04/15/2013 06:45:36:587,A,600,96497,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,3699,,72197,
407006320,MR EXTREMITY UPPER WO CON LEFT,04/15/2013 06:45:36:587,A,600,96835,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,2476,,73218LT,
407006322,MR EXTREMITY UPPER WO CON RIGHT,04/15/2013 06:45:36:587,A,600,96496,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,2476,,73218RT,
407006375,MR MRCP,10/07/2020 15:41:51:563,A,600,96937,6022,powerkv0,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,2993,,74181,
407006412,MR ANKLE WO CONTRAST RIGHT,04/15/2013 06:45:36:587,A,600,96841,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,2476,,73721RT,
407006420,MR ANKLE W/WO CONTRAST LEFT,04/15/2013 06:45:36:587,A,600,96436,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,3345,,73723LT,
407006425,MR FOOT WO CONTRAST LEFT,04/15/2013 06:45:36:587,A,600,96440,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,2476,,73718LT,
407006427,MR FOOT WO CONTRAST RIGHT,04/15/2013 06:45:36:587,A,600,96438,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,2476,,73718RT,
407006435,MR FOOT WO/W CONTRAST LEFT,04/15/2013 06:45:36:587,A,600,96922,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,3555,,73720LT,
407006437,MR FOOT WO/W CONTRAST RIGHT,04/15/2013 06:45:36:587,A,600,96926,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,3555,,73720RT,
407006460,MR NECK SOFT TISSUE WO CONTRAST,11/30/2020 11:59:32:88,A,600,96808,6022,powerkv0,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,2630,,70540,
407006470,MR NECK SOFT TISSUE WO & W/CONTR,05/23/2016 11:59:09:69,A,600,96809,6022,adamssh0,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,3648,,70543,
407006480,"MR SPINE CERV, THOR,LUMB WO CON",04/15/2013 06:45:36:587,A,600,52753,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14795,Exploded Charges,1/1/1960 0:00,EXP,0,,,
407006490,"MR SPINE CERV, THOR, LUMB W CONTR",04/15/2013 06:45:36:587,A,600,52755,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14795,Exploded Charges,1/1/1960 0:00,EXP,0,,,
407006495,MR SPINE CERV & THOR WITH CONTR,04/15/2013 06:45:36:587,A,600,52756,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14795,Exploded Charges,1/1/1960 0:00,EXP,0,,,
407006500,MR VENOGRAM BRAIN WO CONTRAST,04/15/2013 06:45:36:587,A,600,96940,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,610,2993,,70544,
407007000,XX TRAY PNEUMOTHORAX 5/CS,10/17/2017 17:56:10:533,A,600,91902,6022,powerkv0,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,393.75,,,
407008000,XX LEXISCAN PER DOSE,04/15/2013 06:45:36:587,A,600,91557,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,6/27/2018 0:00,636,669.9,,J2785,
407008083,XX STENT URETERAL AMPLTZ 8.5FRX26,04/15/2013 06:45:36:587,A,600,92027,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,278,466.2,,C2625,
4070089138,XX NDL TRUGUIDE 17GX7.8CM,04/16/2018 10:09:38:873,A,600,91859,6022,r_craneware,04/16/2018 10:09:38:873,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,72.45,,,
407008940,XX PICC KIT  CUSTOM  5FR,04/15/2013 06:45:36:587,A,600,91440,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,6/5/2018 0:00,272,1494.15,,C1751,
407009004,XR EYE FOREIGN BODY RIGHT,03/30/2017 10:39:20:553,A,600,96523,6022,hornalv0,03/30/2017 10:39:20:553,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,320,189,,70030FYRT,
407009005,XR EYE FOREIGN BODY LEFT,03/30/2017 10:36:42:143,A,600,96524,6022,hornalv0,03/30/2017 10:36:42:143,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,320,189,,70030FYLT,
407009006,XR EYE FOREIGN BODY BILAT,03/30/2017 10:36:45:793,A,600,96525,6022,hornalv0,03/30/2017 10:36:45:793,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,320,378,,70030FY50,
407009111,US MIDLINE,07/10/2017 13:14:34:93,A,600,97467,6022,hornalv0,07/10/2017 13:14:34:93,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,361,289,,36000,
407009112,US MIDLINE,07/10/2017 13:38:31:157,A,600,87771,6022,hornalv0,07/10/2017 13:38:31:157,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14795,Exploded Charges,7/10/2017 0:00,EXP,0,,,
407009113,US PICC REPLACEMENT,07/10/2017 13:54:24:267,A,600,96969,6022,hornalv0,07/10/2017 13:54:24:267,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,3/17/2021 0:00,761,2231,,36584,
407010262,XX PACK CENTRAL LINE,04/16/2018 10:13:04:4,A,600,92241,6022,r_craneware,04/16/2018 10:13:04:4,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,9/19/2018 0:00,272,19.75,,,
407020066,XX MIDLINE CATHETER 20G X 10CM,10/17/2017 17:56:10:533,A,600,91651,6022,powerkv0,10/17/2017 17:56:10:533,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,7/10/2018 0:00,272,101.45,,C1751,
407020067,XX MIDLINE CATHETER 18G X 10 CM,10/17/2017 17:56:10:533,A,600,91652,6022,powerkv0,10/17/2017 17:56:10:533,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,7/10/2018 0:00,272,101.45,,C1751,
407062341,XX MICROPUNCT STIFF WIRE KIT,10/17/2017 17:56:10:533,A,600,91999,6022,powerkv0,10/17/2017 17:56:10:533,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,211.05,,C1894,
407062381,XX ISOVUE 370 100ML 10/CS,10/17/2017 17:56:10:533,A,600,90194,6022,powerkv0,10/17/2017 17:56:10:533,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,4/9/2018 0:00,636,0.58,,Q9967,
407062787,XX WIRE AMPLATZ 75CM 46-563,10/17/2017 17:56:10:533,A,600,91441,6022,powerkv0,10/17/2017 17:56:10:533,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,6/5/2018 0:00,272,133.35,,C1769,
407062789,XX DIALYSIS CATHETER HEMOSTAR 19CM,10/17/2017 17:56:10:533,A,600,90237,6022,powerkv0,10/17/2017 17:56:10:533,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,4/9/2018 0:00,278,963.9,,C1750,
407063431,XX  CATH DRAIN MULTIPURPOSE 9.5FR,10/17/2017 17:56:10:547,A,600,92014,6022,powerkv0,10/17/2017 17:56:10:547,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,362.25,,C1729,
407063432,XX  CATH DRAIN MULTIPURPOSE 10FR,10/17/2017 17:56:10:547,A,600,91848,6022,powerkv0,10/17/2017 17:56:10:547,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/17/2018 0:00,272,362.25,,C1729,
407063434,XX DILATOR 6FR,10/17/2017 17:56:10:547,A,600,91571,6022,powerkv0,10/17/2017 17:56:10:547,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,6/27/2018 0:00,272,44.1,,,
407063435,XX DILATOR 8FR,10/17/2017 17:56:10:547,A,600,91570,6022,powerkv0,10/17/2017 17:56:10:547,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,6/27/2018 0:00,272,44.1,,,
407063436,XX DILATOR 10 FR,10/17/2017 17:56:10:547,A,600,91572,6022,powerkv0,10/17/2017 17:56:10:547,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,6/27/2018 0:00,272,44.1,,,
407080953,XX NDL CATH  YUEH 10.0,04/16/2018 10:14:16:707,A,600,91866,6022,r_craneware,04/16/2018 10:14:16:707,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,25.25,,,
407089002,XX NDL TRUGUIDE 19GX13.8CM,05/27/2015 14:04:30:747,A,600,91622,6022,silcimv0,05/27/2015 14:04:30:747,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,7/10/2018 0:00,272,72.45,,,
407089039,XX  PLEURX PLEURAL CATH  TRAY,08/04/2014 07:40:45:57,A,600,91897,6022,silcimv0,08/04/2014 07:40:45:57,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,2264.85,,,
407089041,XX PLEURX VACUUM  DRAIN KIT,06/05/2018 12:18:04:93,A,600,91863,6022,r_craneware,06/05/2018 12:18:04:93,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,63.12,,A7048,
407089042,XX PLEURX DRAIN LINE CATH TO BOTTLE SET,04/16/2018 10:13:31:457,A,600,91856,6022,r_craneware,04/16/2018 10:13:31:457,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,36.25,,,
407089050,XX MULTIHANCE PER  ML -20ML,04/16/2018 10:08:44:893,A,600,91877,6022,r_craneware,04/16/2018 10:08:44:893,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,636,1.75,,A9577,
407089052,XX NDL CATH YUEH 7.0,04/16/2018 10:11:54:087,A,600,91878,6022,r_craneware,04/16/2018 10:11:54:087,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,25.25,,,
407089054,XX NDL CATH YUEH 15.0,04/16/2018 10:12:11:757,A,600,91865,6022,r_craneware,04/16/2018 10:12:11:757,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,25.25,,,
407089060,XX NDL COAXIAL 18G,05/27/2015 14:04:47:097,A,600,91618,6022,silcimv0,05/27/2015 14:04:47:097,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,7/10/2018 0:00,272,249.9,,,
407089073,XX SYRINGE-MRI,07/10/2018 16:23:55:147,A,600,91892,6022,r_craneware,07/10/2018 16:23:55:147,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,101.35,,,
407089084,XX NDL CHIBA 22G X 20CM,05/27/2015 14:05:04:68,A,600,91896,6022,silcimv0,05/27/2015 14:05:04:68,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,72.45,,,
407089085,XX NDL CHIBA 18GX15CM,05/27/2015 14:05:06:427,A,600,91899,6022,silcimv0,05/27/2015 14:05:06:427,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,18,,,
407089086,XX NDL SPINAL 22G X3.5 QUINCE,05/27/2015 14:05:09:627,A,600,92010,6022,silcimv0,05/27/2015 14:05:09:627,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,25.2,,A4215,
407089088,XX SYRINGE-MEDRAD,06/21/2018 19:25:13:633,A,600,91484,6022,powerkv0,06/21/2018 19:25:13:633,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,1/1/1960 0:00,272,32.55,,,
407089090,XX NDL BX  BONE OSTEOSITE KIT,05/27/2015 14:05:12:887,A,600,91397,6022,silcimv0,05/27/2015 14:05:12:887,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,6/5/2018 0:00,272,458.85,,,
407089091,XX TRAY THORACENTESIS W/CATHETER,05/27/2015 14:05:15:397,A,600,91894,6022,silcimv0,05/27/2015 14:05:15:397,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,67.15,,,
407089095,XX PLEURX STARTER HOME KIT,08/04/2014 08:01:13:27,A,600,92012,6022,silcimv0,08/04/2014 08:01:13:27,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,1219.05,,A7048,
407089097,XX NDL CHIBA 18GX20CM,10/17/2017 17:56:10:547,A,600,91900,6022,powerkv0,10/17/2017 17:56:10:547,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,28.35,,,
407089098,XX NDL CHIBA 20GX15CM,10/17/2017 17:56:10:547,A,600,91901,6022,powerkv0,10/17/2017 17:56:10:547,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,28.35,,,
407089100,XX NDL CHIBA 22GX15CM,10/17/2017 17:56:10:547,A,600,91888,6022,powerkv0,10/17/2017 17:56:10:547,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,277.85,,,
407089109,XX PNEUMOTHORAX SET INTRO TIP,10/22/2013 15:49:09:25,A,600,90709,6022,morrisv0,10/22/2013 15:49:09:25,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,5/1/2018 0:00,272,359.1,,A7040,
407089113,CONNECTING TUBE VINYL CTU 14.0X30,06/17/2019 14:02:22:313,A,600,93769,6022,r_craneware,06/17/2019 14:02:22:313,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,1/1/1960 0:00,272,35,,,
407089116,XX NEEDLE BX MONOPTY CORE 18GX20CM,06/21/2018 19:25:13:633,A,600,91483,6022,powerkv0,06/21/2018 19:25:13:633,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,1/1/1960 0:00,272,227.85,,,
407089117,XX NDL TRUGUIDE 17GX13.8CM,03/30/2014 11:12:44:32,A,600,91882,6022,silcimv0,03/30/2014 11:12:44:32,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,22,,,
407089120,XX CATH POWER PICC TRIPLE LUMEN 5FR SOLO,07/28/2014 09:20:09:27,A,600,92024,6022,silcimv0,07/28/2014 09:20:09:27,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,278,928.2,,C1751,
407089125,XX OMNIPAQUE 180 20ML/PER ML,04/29/2015 14:49:08:053,A,600,90680,6022,silcimv0,04/29/2015 14:49:08:053,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,5/1/2018 0:00,636,9.76,,Q9966,
407089129,XX TRAY JAMSHIDI BONE MARROW 15G,04/16/2018 10:14:07:717,A,600,91869,6022,r_craneware,04/16/2018 10:14:07:717,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,8/23/2018 0:00,272,48,,,
407089132,XX EVACUATOR CONTAINER 1000 ML,06/22/2018 12:43:55:75,A,600,91488,6022,powerkv0,06/22/2018 12:43:55:75,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,1/1/1960 0:00,272,18.9,,,
407089133,XX MIDLINE KIT POWER GLIDE 18GX10CM,04/16/2018 10:13:58:663,A,600,92552,6022,r_craneware,04/16/2018 10:13:58:663,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4070,,14791,Charge,10/29/2018 0:00,272,260.47,,C1751,
