BarCdmID|Name|GlGdp|HCPCS|CPT|Subcategory|StandardAmount|StandardEffectiveDateID|Active|IPCount2022|IPAmount2022|OPCount2022|OPAmount2022|ChargeType|GlCorp|ReplaceCode1|ReplaceCode2|ReplaceCode3|ReplaceCode4|ReplaceCode5|RVU|HcpcsEffectiveDateTime|CptEffectiveDateTime|MasterCodeOnly|SubcategoryDescription|ClientDiscount|HcpcsMultiEffectiveDateTime|HcpcsMultiplier|Editable|StdProCompPercent|Facility_MisFacID|O/D|StatExpression|StatExpressionOverride|StatValue|Requirement|HCPCS_MCD|HcpcsMcdEffectiveDateTime|HCPCS_MCR|HcpcsMcrEffectiveDateTime|CPTMod|HCPCSMod
96372ASPJ|THER/PROPH/DIAG INJ SC/IM|69822||96372|0510|51.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
96372PIKFA|THERAPEUTIC INJECTION|69700||96372|0517|51.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2016-01-01 00:00:00.000|N|Family Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
97602ABJ|NSW DEBRIDEM WO A/SESSION|69817||97602|0510|47.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
97750AOC|PHYSICAL PERFORM EA 15M|69817||97750|0420|45.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Physical Therp|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
9802900046|OSTOMY CONSULT, OUTPT|66900||99213|0983|180.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-01 00:00:00.000|N|Prof Fee/Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2017-01-01 00:00:00.000|G0463|2017-01-01 00:00:00.000|NULL|NULL
98925ASM|OSTEOPATHIC MANIPULATION|69816||98925|0530|29.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Osteopathic Svcs|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
98925ASMJ|OSTEOPATHIC MANIPULATION|69816||98925|0530|29.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Osteopathic Svcs|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
98927WOODL|OSTEOPATHIC MANIPULATION|69700||98927|0530|74.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Osteopathic Svcs|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PN|NULL
99024ASPC|GLOBAL VISIT|69822|G0463||0510|97.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Clinic|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99202ENT|OFFICEOUTPATIENT VISIT NEW|69800|G0463|99202|0510|117.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2015-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Clinic|Y|2015-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99202NEU|OFFICEOUTPATIENT VISIT NEW|69820|G0463|99202|0510|117.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2017-01-01 00:00:00.000|2018-01-01 00:00:00.000|N|Clinic|Y|2017-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99202OAKHI|OFFICEOUTPATIENT VISIT NEW|69700|G0463|99202|0517|117.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2016-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Family Clinic|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99203ASPJ|OFFICEOUTPATIENT VISIT NEW|69822|G0463|99203|0510|156.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2021-01-01 00:00:00.000|2021-01-01 00:00:00.000|N|Clinic|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99204ABJ|OFFICEOUTPATIENT VISIT NEW|69817|G0463|99204|0510|204.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2017-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Clinic|Y|2017-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2017-01-01 00:00:00.000|G0463|2017-01-01 00:00:00.000|NULL|NULL
99204APC|OFFICEOUTPATIENT VISIT NEW|69620|G0463|99203|0510|156.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2020-01-01 00:00:00.000|2020-01-01 00:00:00.000|N|Clinic|Y|2020-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|PO
99205AOCJ|OFFICEOUTPATIENT VISIT NEW|69817|G0463|99205|0510|234.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2021-01-01 00:00:00.000|2021-01-01 00:00:00.000|N|Clinic|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|PO
99205ENTJA|OFFICEOUTPATIENT VISIT NEW|69800|G0463|99205|0510|234.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2018-01-01 00:00:00.000|2018-01-01 00:00:00.000|N|Clinic|Y|2018-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|PO
99211PEDS|OFFICEOUTPATIENT VISIT EST|69300|G0463|99211|0510|130.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2014-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Clinic|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99212SURG|OFFICEOUTPATIENT VISIT EST|69900|G0463|99212|0510|130.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2014-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Clinic|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99213ASMJ|OFFICEOUTPATIENT VISIT EST|69816|G0463|99213|0510|124.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2021-01-01 00:00:00.000|2021-01-01 00:00:00.000|N|Clinic|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99213SPI|OFFICEOUTPATIENT VISIT EST|69822||99213|0510|124.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
99215ASMC|OFFICEOUTPATIENT VISIT EST|69816|G0463|99215|0510|159.00|2021-03-02 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2021-01-01 00:00:00.000|2021-01-01 00:00:00.000|N|Clinic|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99243JACFA|OFF CONS LV 3|69700|G0463|99243|0510|222.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2017-01-01 00:00:00.000|2017-01-01 00:00:00.000|N|Clinic|Y|2017-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99244AOCI|OFF CONS LV 4|69817||99244|0510|320.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PN|NULL
99382FAMCH|INIT PM E/M NEW PAT 1-4 YRS|69700||99382|0517|151.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2016-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Family Clinic|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99383PRFAM|PREV VISIT NEW AGE 5-11|69700||99383|0517|149.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2016-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Family Clinic|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99384CHILF|PREV VISIT NEW AGE 12-17|69700||99384|0517|173.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2016-01-01 00:00:00.000|2014-01-01 00:00:00.000|N|Family Clinic|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99385FAMCI|PREV VISIT NEW AGE 18-39|69700||99385|0517|173.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2016-01-01 00:00:00.000|2018-01-01 00:00:00.000|N|Family Clinic|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|NULL
99392PIKFA|PREV VISIT EST AGE 1-4|69700||99392|0517|140.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2016-01-01 00:00:00.000|2016-01-01 00:00:00.000|N|Family Clinic|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99402UROLO|PREVENTIVE COUNSELING INDIV; 3|69450||99402|0770|86.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Preventive Care Svcs|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99406ENT|BEHAV CHNG SMOKING 3-10 MIN|69800||99406|0942|13.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Educ/Training|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99406JACFA|BEHAV CHNG SMOKING 3-10 MIN|69700||99406|0942|13.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Educ/Training|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
99407ENT|BEHAV CHNG SMOKING > 10 MIN|69800||99407|0510|92.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
G0009ENT|ADMN PNEUMCOC VAC NO FEE SCHED|69800|G0009||0771|44.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2018-01-01 00:00:00.000|NULL|N|Vaccine Admin|Y|2018-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
G0101JACFA|CERV/VAG CANCR SCR;PELV&CLN BR|69700|G0101||0770|68.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2014-01-01 00:00:00.000|NULL|N|Preventive Care Svcs|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
G0405JACFA|INIT PREVNT EXAM SCREEN EKG, T|69700|G0404||0730|23.32|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2015-01-14 00:00:00.000|NULL|N|EKG/ECG|Y|2015-01-14 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
G0439WASHF|PRO ANNUAL WELLNESS SUB|69700|G0439||0770|120.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2017-01-01 00:00:00.000|NULL|N|Preventive Care Svcs|Y|2017-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J0561PEDS|PENICILLIN G BENZATHINE INJ 10|69300|J0561||0636|20.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2014-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2014-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J0696PAIC|ROCEPHIN INJECTION PER 250 MG|69818|J0696||0636|25.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|PN
J0775AOCJ|XIAFLEX INJECTION|69817|J0775||0636|65.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|PO
J2550FAMCI|PHENERGAN INJ TO 50 MG|69700|J2550||0636|20.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2018-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2018-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|PO
J2920ENT|METHYLPREDNISOLONE INJ TO 40 M|69800|J2920||0636|26.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2020-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2020-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|PO
J2930PULMC|METHYLPREDNISOLONE INJ TO 125|69150|J2930||0636|55.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2016-07-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2016-07-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J3301DER1|TRIAMCINOLONE ACET INJ|69230|J3301||0636|1.01|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J3490AOC|Zilretta 32mg injection|69817|C9399||0636|22.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J3490OBGYN|CANDIN INJECTION|69940|J3490||0636|1159.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2017-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2017-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J3490PAIC|Zilretta 32mg injection|69818|C9399||0636|22.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|PN
J7322AOCJ|HYMOVIS INJECTION 1 MG|69817|J7322||0636|654.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|PO
J7324AOC|ORTHOVISC INJ PER DOSE|69817|J7324||0636|1000.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J7328ASMJ|GELSYN-3 INJECTION 0.1 MG|69816|J7328||0636|5.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
J7333AOCJ|HYALURONAN INJ PER DOSE|69817|J7321||0636|750.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-04-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2021-04-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|PO
Q3014PIKFA|TELEHEALTH|69700|Q3014||0780|50.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2020-01-01 00:00:00.000|NULL|N|Telemedicine|Y|2020-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|CR
Q9984OBGYN|KYLEENA IUD|69940|J7296||0636|1159.01|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2018-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2018-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
V5241AUDIO|Dispensing Fee, monaural|73850|V5241||0270|2000.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|NULL|N|Med-Sur Supplies|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
3008899882|ANTI-PHOSPHATIDYLSERINE EA Ab|70200||86148|0300|64.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Lab|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3018351602|PB2300 Ag IgG|70200||83516|0301|307.58|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Chemistry Tests|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
3090350ALL|CONTROL OF NOSEBLEED|69810||30903|0510|358.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
3108000001|Mal Hyperthermia Panel Seq*||||0310|0.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12|3108140802|3108147902||||NULL|NULL|NULL|Y|Pathology Lab|NULL|NULL|NULL|NULL|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
3108120601|BCR/ABL1 GENE MAJOR PB|70200||81206|0310|573.86|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Pathology Lab|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
31520ALL|DX LARYNGOSCOPY NEWBORN|69810||31520|0510|191.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
3202096545|CHEMO IV PUSH, INITIAL ONC|69500||96409|0331|604.21|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Rad-Chemo-Inject|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3207722218|SACRUM OR COCCYX|72100||72220|0320|307.40|2022-01-01 00:00:00.000|Y|0|0.00|4|1229.60|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|TC|NULL
3207730906|FOREARM LEFT|72100||73090|0320|307.40|2022-01-01 00:00:00.000|Y|3|922.20|28|8607.20|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|LT|NULL
3207735509|FEMUR LEFT 2 or more views|72100||73552|0320|307.40|2022-01-01 00:00:00.000|Y|2|614.80|7|2151.80|Ancillary|12||||||NULL|NULL|2016-01-01 00:00:00.000|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|LT|NULL
3207742505|SMALL BOWEL FT|72100||74250|0320|455.80|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|TC|NULL
3207747405|HYSTEROSALPINGOGRAM|72100||74740|0320|942.34|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|TC|NULL
3207756217|THORACIC SPINE 4V|72100||72074|0320|379.00|2022-01-01 00:00:00.000|Y|0|0.00|1|379.00|Ancillary|12||||||NULL|NULL|2017-01-01 00:00:00.000|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3207780679|MYELOGRAPHY ENTIRE SPINAL CANA|72100||72270|0320|733.76|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|TC|NULL
3207782517|PLMT NEPHROURETERAL CATHETER|72050|||0360|2252.72|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|NULL|N|OR Services|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3207784587|X-RAY SM INT F-THRU STD|72100||74248|0320|637.70|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
3207784762|ARTHORGRAPHY ANKLE RIGHT|72100||73615|0320|1057.88|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|RT|NULL
3207784820|UROGRAPHY ANTEGRADE S&I|72050|||0320|769.56|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|NULL|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
3207786809|KNEE BILATERAL 3 VIEWS|72100||73562|0320|612.68|2022-01-01 00:00:00.000|Y|0|0.00|23|14091.64|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|50|NULL
3207787880|FLOURO NEEDLE ASPIRATION LOC|72050|||0320|348.74|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|NULL|N|Dx x-Ray|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|N|1||NULL|NULL|NULL|NULL|NULL|NULL
